institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/certification-microsoft-2/,Certification Microsoft,Collège Boréal Certificate of Achievement,"Barrie, Hamilton, Hearst, Kapuskasing, London, Nipissing, Sudbury, Témiskaming, Timmins, Toronto, Windsor",,"You can obtain the Microsoft Office Specialist (MOS) certification for Microsoft Office software and the Windows operating system. Once you have obtained the MOS certification, you will have access to the members’ website, where you can print your transcript as proof of certification and request delivery of a certificate indicating successful completion of the exam. Professionals who obtain this certification also have access to a certification logo which they can include in their résumés and other professional documents. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French. This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French.  Students increase their knowledge of spreadsheet software to perform calculations and present them in graphic form, manage workbooks, automate tasks and use lists. Course offered in French.  In this course, students review their general knowledge of Microsoft Word and Excel software and their ability to integrate the use of this software to prepare for the ‘Microsoft Office Specialist MOS’ certification exam*, an official accreditation for Microsoft Office software.   * The exam must be purchased. Course offered in French.   This course allows students to acquire knowledge, skills and aptitudes to improve their ability to learn and apply techniques for the Windows environment and word processing software, including performing basic functions and some advanced functions. Moreover, technological tools are studies and applied to practical situations in everyday life. Course offered in French. ",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/comptabilite-2/,Comptabilité,Collège Boréal Certificate,Sudbury,,"Flexible and motivated accounting analysts are in demand in today’s business environment. This program allows you to acquire a position in this field by providing you with the basic skills required to embark on a career in accounting. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French. Grâce à ce cours, l’étudiante ou l’étudiant acquiert les connaissances, les habiletés et les aptitudes nécessaires pour faire la tenue de livres et dresser les états financiers de l’entreprise de service, de façon manuelle et informatisée, tout en appliquant les normes comptables en vigueur. Course offered in French Ce cours porte sur la comptabilité manuelle et informatisée des entreprises commerciales, y compris les systèmes comptables et les comptes de contrôle. On traite aussi de la petite caisse, du rapprochement bancaire, et des clients et des stocks. On fait l’étude de divers rapports tels que la taxe de vente harmonisée. Course offered in French L’étudiante ou l’étudiant explore la fiscalité des particuliers en remplissant la déclaration de revenus ainsi que tous les formulaires et les annexes nécessaires.Course offered in French Ce cours procure à l’étudiante ou à l’étudiant les fondements en mathématiques financières lui permettant d’évaluer toute décision relative aux décisions financières d’une entreprise et/ou d’un individu. Course offered in French  Students increase their knowledge of spreadsheet software to perform calculations and present them in graphic form, manage workbooks, automate tasks and use lists. Course offered in French. Ce cours offre une formation de base de droit commercial. L’étude du contrat constitue un élément important de ce cours. On étudie également les structures juridiques des entreprises commerciales, la responsabilité civile ainsi que les lois et règlements à respecter lors du démarrage de l’entreprise.Course offered in French This course introduces students to applied communication and concentrates on the development of speaking, listening, reading, writing and thinking skills. The language skills developed in the course are useful to students in a college and are designed to develop confidence in English-language oral and written expression. This course allows students to improve their aptitudes in oral and written communication. The focus is communication techniques related to the student’s area of study. The organisation of thoughts, the art of expression, reading and the quality of language are the basic elements of this course. Through oral and written Learning activities, students are encouraged to promote and affirm their Francophone identity as they perfect their oral and written communication skills.  Course offered in French This course allows students to develop their knowledge of human behaviour. It provides an introduction to basic psychological concepts and theories. Topics discussed include affectivity, states of consciousness, psychological development, sensations and perceptions, learning, memory, motivation, developmental psychology, psychopathology, personality and the psychology of health. Course offered in French.  This course allows students to increase their knowledge and understanding of the links and relations between the individual and society. Using sociological concepts and perspectives, students recognize that society plays a major role in individual decision-making and, consequently, in individual behaviour. This course provides an introduction to current theories and certain sociological phenomena, including the nature of sociology; the role of socialization in the development and integration of the individual in society; the means society uses to exert social control; concepts of cultures and sub-cultures; various groups and organizations; and inequalities, minorities and social classes. These topics allow practitioners to gain a more adequate perspective on clients, to see beyond appearances and to better understand their situation. Course offered in French. L’objectif de ce cours est de fournir à l’étudiante ou à l’étudiant les connaissances nécessaires pour être en mesure de donner un service de qualité à la clientèle. Les activités d’apprentissage portent sur les aptitudes et les attitudes essentielles pour offrir un excellent service.Course offered in French",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/gestion-des-installations-2/,Gestion des installations,Collège Boréal Certificate of Achievement,"Barrie, Hamilton, Hearst, Kapuskasing, London, Nipissing, Sudbury, Témiskaming, Timmins, Toronto, Windsor",,"Successful completion of the three (3) Facilities Management courses will allow you to obtain a Facilities Management Certificate from BOMI Canada. These courses provide an overview of the knowledge required to manage and maintain building systems in order to maximize their efficiency and their cost-effectiveness. This program leads to a certificate and is ideal for persons who are entering or furthering their training in the field of commercial buildings, because it awards credits for past academic achievements. It is a good way to begin the process of obtaining professional accreditation from BOMI International. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). Ce cours fournit des informations dont les gestionnaires de bâtiments et d’installations ont besoin pour prendre des décisions relatives à la gestion de diverses installations techniques de bâtiments et de divers emplacements. Ces décisions rehausseront la sécurité et le confort des occupants tout en visant l’efficacité du bâtiment par rapport aux objectifs opérationnels d’une organisation. Ce cours fournit des connaissances sur les systèmes électriques et l’éclairage, l’entretien et la modernisation d’ascenseurs, la lutte antiparasitaire et la gestion des déchets solides. D’autres champs d’intérêt abordés dans ce cours sont les questions de sécurité, les systèmes de protection incendie et de sécurité et les questions de gestion énergétique.Course offered in French This course provides information property and facility managers will need to manage the ongoing operation and maintenance of building systems and to maximize building efficiency and cost-effectiveness. This course provides information about building design and construction, project delivery, construction materials, and HVAC (heating, ventilating, and air-conditioning) systems. Other areas of interest that are also covered in this course book include roofing systems, ceilings and floorings, interior walls, and plumbing systems. Course offered in French Successful facilities managers must have business savvy supported by a broad scope of technical knowledge. This course provides the base from which to build a career in facilities management. You will learn how to structure and manage operations and maintenance programs, and how to manage personnel effectively to control workload. You will gain an understanding of the importance of facilities management to business organizations and operations, while also learning strategies for internal marketing. You will likewise acquire project management and leadership skills crucial to your success. Course offered in French",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/informatique-en-milieu-de-travail-2/,Informatique en milieu de travail,Collège Boréal Certificate,Sudbury,,"Ce programme de certificat est conçu pour permettre l’acquisition de compétences dans diverses applications informatiques. La formation porte principalement sur des logiciels et des techniques d’utilisation courante dans le domaine des affaires. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French. Ce cours est une initiation aux logiciels de base de données. L’étudiante ou l’étudiant se familiarise avec des commandes du logiciel et est en mesure de concevoir, de créer et de modifier sa propre base de données. Enfin, chacun s’exerce à retrouver rapidement l’information contenue dans une base de données et à réaliser des rapports et des formulaires. Course offered in French This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French.   This course allows students to acquire knowledge, skills and aptitudes to improve their ability to learn and apply techniques for the Windows environment and word processing software, including performing basic functions and some advanced functions. Moreover, technological tools are studies and applied to practical situations in everyday life. Course offered in French.   This course presents fundamental concepts related to addiction and dependency. Students familiarize themselves with models of consumption, stages of dependency, drug classification and the risks related to addiction. Moreover, the students are expected to reflect and develop their critical thinking on the realities of persons who are dealing with dependency and compulsive gambling.  Course offered in French. This course introduces students to applied communication and concentrates on the development of speaking, listening, reading, writing and thinking skills. The language skills developed in the course are useful to students in a college and are designed to develop confidence in English-language oral and written expression. This course allows students to improve their aptitudes in oral and written communication. The focus is communication techniques related to the student’s area of study. The organisation of thoughts, the art of expression, reading and the quality of language are the basic elements of this course. Through oral and written Learning activities, students are encouraged to promote and affirm their Francophone identity as they perfect their oral and written communication skills.  Course offered in French This course allows students to develop their knowledge of human behaviour. It provides an introduction to basic psychological concepts and theories. Topics discussed include affectivity, states of consciousness, psychological development, sensations and perceptions, learning, memory, motivation, developmental psychology, psychopathology, personality and the psychology of health. Course offered in French.  This course allows students to increase their knowledge and understanding of the links and relations between the individual and society. Using sociological concepts and perspectives, students recognize that society plays a major role in individual decision-making and, consequently, in individual behaviour. This course provides an introduction to current theories and certain sociological phenomena, including the nature of sociology; the role of socialization in the development and integration of the individual in society; the means society uses to exert social control; concepts of cultures and sub-cultures; various groups and organizations; and inequalities, minorities and social classes. These topics allow practitioners to gain a more adequate perspective on clients, to see beyond appearances and to better understand their situation. Course offered in French. L’objectif de ce cours est de fournir à l’étudiante ou à l’étudiant les connaissances nécessaires pour être en mesure de donner un service de qualité à la clientèle. Les activités d’apprentissage portent sur les aptitudes et les attitudes essentielles pour offrir un excellent service.Course offered in French",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/planification-financiere-2/,Planification financière,Collège Boréal Certificate of Achievement,"Barrie, Hamilton, Hearst, Kapuskasing, London, Nipissing, Sudbury, Témiskaming, Timmins, Toronto, Windsor",,"Completion of the CIFP CFP® Certification Program is a critical first step on the path to obtaining the internationally recognized CERTIFIED FINANCIAL PLANNER® designation. This Program provides individuals with the necessary knowledge and practical skills to begin a career in this growing profession. The CIFP CFP Certification Program consists of four core courses (i.e. Retirement Planning Part 1, Retirement Planning Part 2, Risk Management and Investment Planning, Income Tax Planning) and the Program Review and Evaluation Course which includes a final Program Examination. Upon completion of the CIFP CFP Certification Program, students will have completed an FPSC-approved core curriculum program and will become eligible to write the first (of two) CFP examinations [i.e. Financial Planning Examination Level 1 administered by Financial Planning Standards Council (FPSC). Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course provides a detailed look at how clients plan for retirement, how they use their financial assets during retirement, and how they make financial decisions related to retirement.Learners start with an overview of retirement planning – supplemented by the use of case studies – before taking a detailed look at pensions.The Course then examines the characteristics of registered retirement savings plans to understand how they are used in accumulating funds for retirement. It goes on to explore the taxation of retirement income and investment planning, along with tax planning opportunities. Course offered in French This course introduces the estate planning process and the many considerations and strategies involved in developing an estate plan. The course reviews estate planning tools including property interest, family law, intestacy, probate, wills, powers of attorney, taxation upon death, trust and estate freezes. Upon completion of Part I and Part II of this Course, the advisor will earn the license to use the prestigious Registered Financial and Retirement Advisor title. Course offered in French  This course will provide you with the knowledge and judgment to guide your clients in managing their business and investment assets. This requires an understanding of the economic issues, business activities, investment products, their tax implications, and numerous management strategies. After completing this course, you will be familiar with the following: • various money management strategies and the different types of consumer credit; • the structure and taxation of various business forms, including proprietorships, partnerships, and corporations; • the deadlines for filing tax returns, the impact of filing late, and the major components of the federal and provincial tax legislation; • the taxation of employment income and benefits, including ways to increase an individual’s compensation without necessarily increasing his or her taxable income; • the taxation of investment income, including property income (interest, dividends, and rent) and capital gains as well as the important deductions available for various income sources;• how economics affect the accumulation of wealth; • how an individual can make use of the different tax strategies available to maximize his or her wealth accumulation. Course offered in French This course will provide you with a detailed look at the many issues involved in risk management and the many investment products that individuals use to achieve their wealth accumulation objectives. This requires you to acquire the knowledge, judgement and expertise to understand the risk management processes, the various insurance products, their income tax implications and the numerous strategies for their use. It also presents the framework of strategic investment planning, which provides you, the personal financial planner, with a method to design or evaluate a client’s investment portfolio.",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/enseignement-aux-adultes-2/,Enseignement aux adultes,Collège Boréal Certificate,Sudbury,,"This program is for teachers who work or wish to work in the field of adult education, but who have no formal training in the field of pedagogy.Its main objective is to train participants to adapt a methodology and teaching strategy that meet the diverse needs of a group of learners. This program is not limited to a specific area, but rather provides the skills we all need to carry out the teaching process. The skills learned are applicable to training in general, whatever the context: a classroom, a laboratory, a workshop, an office, a hospital, etc. Similarly, practicing teachers can benefit greatly from this program, thanks to the nature of the courses, which are stimulants, useful and practical. In addition, as the content of materials are based on the principles of adult education, this program offers tremendous opportunities for professional development in the context of education at community colleges in Ontario.Program offered in Fench  High School Ontario Diploma or another province, the equivalent or adult/mature student status (19+) Ce cours contribue à une formation fondamentale en pédagogie qui permet aux participants de maîtriser des pratiques d’enseignement, et leur fournisse les moyens de construire des outils efficaces. Dans ce cours les participants travailleront sur les théories et principes de l’apprentissage aux adultes et leur application dans le contexte des collèges communautaires. Il leur permet aussi de développer des compétences de base indispensables à un enseignement de succès. Le cours est spécifiquement conçu pour les enseignants et formateurs dans tous les domaines de l’éducation aux adultes. Course is offered in French Ce cours d’une durée de 45 heures est le fondement théorique du programme. Les participants suivront un parcours qui conduit à une conception cohérente de l’enseignement et de l’apprentissage. Ils synthétiseront des travaux de chercheurs et de praticiens de la pédagogie de l’enseignement supérieur. Le cours comprend un certain nombre d’exercices conçus pour aider les participants à relever les besoins divers des étudiants. Les participants apprendront aussi à diriger l’enseignement des adultes dans un environnement diversifié, tout en prenant en considération, les différences interculturelles qui jouent un rôle important dans la formation du style et de l’expérience d’apprentissage chez les apprenants adultes. Les participants apprendront à évaluer leur style d’enseignement, ainsi que les styles d’apprentissage des étudiants. Ils examineront également les relations interpersonnelles, la motivation des étudiants et leurs besoins, surtout ceux ayant des difficultés d’apprentissage. Puisque ce cours est « le fondement » du programme, nous suggérons fortement que vous le suiviez après le cours d’introduction « L’étudiant adulte ». Course is offered in French Dans ce cours, les participants exploreront les concepts de base en apprentissage et en enseignement, les principaux courants pédagogiques (béhaviorisme, cognitivisme, constructivisme et humanisme) et les stratégies qui en sont issues. Les participants traiteront des questions à envisager dans la planification d’un cours ou d’un programme d’études. Les participants seront en mesure de réfléchir aux questions que soulève le processus enseignement-apprentissage, tel que les besoins de l’étudiant (qu’est-ce que l’étudiant doit apprendre ?) ; le plan d’apprentissage (comment, quand et où l’apprendra-t-il ?) et les méthodes d’enseignement (comment se déroulera l’apprentissage ?). À la fin du cours, les participants auront développé des compétences indispensables à examiner les répercussions de la planification sur la qualité de l’expérience pédagogique selon des méthodes les plus avancées. Course is offered in French Dans ce cours d’une durée de 60 heures, les participants apprendront à choisir et à appliquer un certain nombre de techniques d’enseignement et d’aides didactiques appropriées à leur situation d’enseignement. Ils traiteront des moyens d’évaluation des apprentissages, ainsi que des concepts de compétence et d’évaluation authentique. Les participants apprendront aussi à accentuer l’importance accrue de l’observation dans les nouvelles approches d’apprentissage basées sur la performance. Ils examineront également des stratégies visant à favoriser le succès des étudiants ; et cela en créant un cadre d’apprentissage à la fois matériel et affectif.Course is offered in French Ce cours de 45 heures s’adresse directement aux enseignants et formateurs qui souhaitent enrichir leurs pratiques pédagogiques en utilisant les technologies basées sur l’Internet et le multimédia. Les participants formeront un cadre conceptuel et une démarche pédagogique leur permettant d’exercer leur responsabilité pédagogique dans toutes les phases du processus de création d’un enseignement en ligne : scénarisation, médiatisation et mise en œuvre. Le déroulement du cours est centré sur l’efficacité pédagogique d’un enseignement en ligne. Les participants apprendront à appréhender ce principe dans toutes les dimensions d’un enseignement en ligne : cognitive, pédagogique et technique. Ils traiteront, dans ce but, des principes méthodologiques permettant de conjuguer efficacement pédagogie et technologie. À la fin de ce parcours, les participants auront acquis les bases d’une culture e-learning.Course is offered in French  Dans une première étape, les participants de ce cours choisiront un certain nombre de moyens d’enseignement et d’aides didactiques les plus appropriés à leur situation. Ils appliqueront une analyse comparative, chacun dans son champ d’activité ou sa discipline, des différents formats et techniques d’apprentissage, telles que les aides audiovisuelles, les ressources bibliothécaires, pédagogiques et didactiques, ainsi que les principes d’organisation d’un centre de ressources. Dans une deuxième étape, les participants mettront en application les divers formats d’apprentissage qu’ils auront appris : individuels, en petits groupes et en grands groupes. Au terme de ce cours, les participants auront acquis les compétences nécessaires leur permettant d’agir, pendant leur stage, selon une méthodologie d’action et d’évaluation et à l’aide des ressources d’apprentissage pertinentes. Course is offered in French Ce cours s’adresse à l’évaluation aux formateurs qui œuvrent ou qui désirent œuvrer dans le domaine de l’éducation aux adultes, mais qui n’ont pas de formation officielle dans le domaine de la pédagogie. Course is offered in French",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/fondements-en-relations-humaines-2/,Fondements en relations humaines,Collège Boréal Certificate,Sudbury,,"This program familiarizes the student with topics related to the helping relationship. Persons who follow this program obtain credits that can be applied toward a post-secondary diploma in the area of community services. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to develop their knowledge of human behaviour. It provides an introduction to basic psychological concepts and theories. Topics discussed include affectivity, states of consciousness, psychological development, sensations and perceptions, learning, memory, motivation, developmental psychology, psychopathology, personality and the psychology of health. Course offered in French. Ce cours permet l’acquisition de compétences qui aident l’étudiante ou l’étudiant à mieux se connaître et à développer des capacités de communication interpersonnelle et de ce fait d’améliorer ses rapports humains au plan personnel et professionnel. En se connaissant davantage, on est mieux préparé à intervenir dans des relations professionnelles. Lors de diverses activités en classe, chacun applique les connaissances acquises, les capacités et les comportements professionnels propres à son domaine d’études. Course offered in French  This course allows students to increase their knowledge and understanding of the links and relations between the individual and society. Using sociological concepts and perspectives, students recognize that society plays a major role in individual decision-making and, consequently, in individual behaviour. This course provides an introduction to current theories and certain sociological phenomena, including the nature of sociology; the role of socialization in the development and integration of the individual in society; the means society uses to exert social control; concepts of cultures and sub-cultures; various groups and organizations; and inequalities, minorities and social classes. These topics allow practitioners to gain a more adequate perspective on clients, to see beyond appearances and to better understand their situation. Course offered in French. This course allows students to increase their awareness of human diversity through the study of the differences and particularities of each human being. It provides the opportunity to develop a more sensitive and informed approach, which is especially useful for the training of practitioners in their respective fields of study. Classroom activities help students recognize and define their own attitudes, prejudices and behaviours and thereby improve their interactions with others. Course offered in French  This course presents fundamental concepts related to addiction and dependency. Students familiarize themselves with models of consumption, stages of dependency, drug classification and the risks related to addiction. Moreover, the students are expected to reflect and develop their critical thinking on the realities of persons who are dealing with dependency and compulsive gambling.  Course offered in French. Ce cours traite des différentes étapes de la croissance et du développement de la personne depuis la conception jusqu’à la fin de l’âge adulte. On accorde une attention particulière au développement sur les plans physique, cognitif, affectif et social. Le cours inclut l’étude des modèles théoriques de Piaget, Erikson, Freud et Kohlberg. Course offered in French This course introduces students to applied communication and concentrates on the development of speaking, listening, reading, writing and thinking skills. The language skills developed in the course are useful to students in a college and are designed to develop confidence in English-language oral and written expression. This course allows students to improve their aptitudes in oral and written communication. The focus is communication techniques related to the student’s area of study. The organisation of thoughts, the art of expression, reading and the quality of language are the basic elements of this course. Through oral and written Learning activities, students are encouraged to promote and affirm their Francophone identity as they perfect their oral and written communication skills.  Course offered in French",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/certification-microsoft-2/,Certification Microsoft,Collège Boréal Certificate of Achievement,"Barrie, Hamilton, Hearst, Kapuskasing, London, Nipissing, Sudbury, Témiskaming, Timmins, Toronto, Windsor",,"You can obtain the Microsoft Office Specialist (MOS) certification for Microsoft Office software and the Windows operating system. Once you have obtained the MOS certification, you will have access to the members’ website, where you can print your transcript as proof of certification and request delivery of a certificate indicating successful completion of the exam. Professionals who obtain this certification also have access to a certification logo which they can include in their résumés and other professional documents. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French. This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French.  Students increase their knowledge of spreadsheet software to perform calculations and present them in graphic form, manage workbooks, automate tasks and use lists. Course offered in French.  In this course, students review their general knowledge of Microsoft Word and Excel software and their ability to integrate the use of this software to prepare for the ‘Microsoft Office Specialist MOS’ certification exam*, an official accreditation for Microsoft Office software.   * The exam must be purchased. Course offered in French.   This course allows students to acquire knowledge, skills and aptitudes to improve their ability to learn and apply techniques for the Windows environment and word processing software, including performing basic functions and some advanced functions. Moreover, technological tools are studies and applied to practical situations in everyday life. Course offered in French. ",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/informatique-en-milieu-de-travail-2/,Informatique en milieu de travail,Collège Boréal Certificate,Sudbury,,"Ce programme de certificat est conçu pour permettre l’acquisition de compétences dans diverses applications informatiques. La formation porte principalement sur des logiciels et des techniques d’utilisation courante dans le domaine des affaires. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French. Ce cours est une initiation aux logiciels de base de données. L’étudiante ou l’étudiant se familiarise avec des commandes du logiciel et est en mesure de concevoir, de créer et de modifier sa propre base de données. Enfin, chacun s’exerce à retrouver rapidement l’information contenue dans une base de données et à réaliser des rapports et des formulaires. Course offered in French This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French.   This course allows students to acquire knowledge, skills and aptitudes to improve their ability to learn and apply techniques for the Windows environment and word processing software, including performing basic functions and some advanced functions. Moreover, technological tools are studies and applied to practical situations in everyday life. Course offered in French.   This course presents fundamental concepts related to addiction and dependency. Students familiarize themselves with models of consumption, stages of dependency, drug classification and the risks related to addiction. Moreover, the students are expected to reflect and develop their critical thinking on the realities of persons who are dealing with dependency and compulsive gambling.  Course offered in French. This course introduces students to applied communication and concentrates on the development of speaking, listening, reading, writing and thinking skills. The language skills developed in the course are useful to students in a college and are designed to develop confidence in English-language oral and written expression. This course allows students to improve their aptitudes in oral and written communication. The focus is communication techniques related to the student’s area of study. The organisation of thoughts, the art of expression, reading and the quality of language are the basic elements of this course. Through oral and written Learning activities, students are encouraged to promote and affirm their Francophone identity as they perfect their oral and written communication skills.  Course offered in French This course allows students to develop their knowledge of human behaviour. It provides an introduction to basic psychological concepts and theories. Topics discussed include affectivity, states of consciousness, psychological development, sensations and perceptions, learning, memory, motivation, developmental psychology, psychopathology, personality and the psychology of health. Course offered in French.  This course allows students to increase their knowledge and understanding of the links and relations between the individual and society. Using sociological concepts and perspectives, students recognize that society plays a major role in individual decision-making and, consequently, in individual behaviour. This course provides an introduction to current theories and certain sociological phenomena, including the nature of sociology; the role of socialization in the development and integration of the individual in society; the means society uses to exert social control; concepts of cultures and sub-cultures; various groups and organizations; and inequalities, minorities and social classes. These topics allow practitioners to gain a more adequate perspective on clients, to see beyond appearances and to better understand their situation. Course offered in French. L’objectif de ce cours est de fournir à l’étudiante ou à l’étudiant les connaissances nécessaires pour être en mesure de donner un service de qualité à la clientèle. Les activités d’apprentissage portent sur les aptitudes et les attitudes essentielles pour offrir un excellent service.Course offered in French",
Collège Boréal,Ontario,4c7f4492-aab5-e711-8111-c4346bac2a20,TRUE,http://continue.collegeboreal.ca/programmes/certification-microsoft-2/,Certification Microsoft,Collège Boréal Certificate of Achievement,"Barrie, Hamilton, Hearst, Kapuskasing, London, Nipissing, Sudbury, Témiskaming, Timmins, Toronto, Windsor",,"You can obtain the Microsoft Office Specialist (MOS) certification for Microsoft Office software and the Windows operating system. Once you have obtained the MOS certification, you will have access to the members’ website, where you can print your transcript as proof of certification and request delivery of a certificate indicating successful completion of the exam. Professionals who obtain this certification also have access to a certification logo which they can include in their résumés and other professional documents. Program offered in French Ontario Secondary School Diploma or its equivalent from another province, or mature student status (age 19 or over). This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French. This course allows students to further the knowledge, skills and aptitudes which improve their ability to learn and apply techniques for the Windows environment and word processing software. One aspect of the course focuses on using advanced functions to input, correct and print various kinds of documents. Course offered in French.  Students increase their knowledge of spreadsheet software to perform calculations and present them in graphic form, manage workbooks, automate tasks and use lists. Course offered in French.  In this course, students review their general knowledge of Microsoft Word and Excel software and their ability to integrate the use of this software to prepare for the ‘Microsoft Office Specialist MOS’ certification exam*, an official accreditation for Microsoft Office software.   * The exam must be purchased. Course offered in French.   This course allows students to acquire knowledge, skills and aptitudes to improve their ability to learn and apply techniques for the Windows environment and word processing software, including performing basic functions and some advanced functions. Moreover, technological tools are studies and applied to practical situations in everyday life. Course offered in French. ",
